10,/image/10%E3%81%84%E3%82%8D%E3%81%AF?1645178249,/wiki/%E8%B1%A1%E6%BD%9F%E3%81%84%E3%82%8D%E3%81%AF,象潟いろは,トリックスター,eco,緑,リプレイスメント
11,/image/11%E3%81%97%E3%81%84%E3%82%89?1645178249,/wiki/%E7%B2%9F%E7%94%9F%E6%B4%A5%E3%81%97%E3%81%84%E3%82%89,粟生津しいら,ディフェンダー,eco,青,ペインガード
12,/image/12%E3%82%82%E3%81%BC?1645178249,/wiki/%E6%9C%89%E6%A0%96%E5%B7%9D%E3%82%82%E3%81%BC,有栖川もぼ,ディフェンダー,cool,橙,なし
13,/image/13%E3%81%84%E3%81%9A%E3%81%AA?1645178249,/wiki/%E6%96%B0%E5%B1%85%E6%B5%9C%E3%81%84%E3%81%9A%E3%81%AA,新居浜いずな,ディフェンダー,heat,青,重連壁
14,/image/14%E3%81%B5%E3%81%B6?1645178249,/wiki/%E7%BE%8E%E6%B7%B1%E3%81%B5%E3%81%B6,美深ふぶ,サポーター,cool,紫,根性入れてやるかー
15,/image/15%E3%82%8A%E3%82%93%E3%81%94?1645178249,/wiki/%E9%B9%BF%E6%B2%BC%E3%82%8A%E3%82%93%E3%81%94,鹿沼りんご,アタッカー,heat,緑,夜更かしはお肌の敵
16,/image/16%E3%83%8B%E3%83%A3%E3%83%83%E3%82%B7%E3%83%A5?1645178249,/wiki/%E3%83%8B%E3%83%A3%E3%83%83%E3%82%B7%E3%83%A5,ニャッシュ,トリックスター,eco,青,友だち一杯つくるのニャ,フレンドガチャ(2015/06/26～)スカウトチケット不可
17,/image/17%E3%83%80%E3%83%83%E3%83%81%E3%83%A5%E3%83%BC?1645178249,/wiki/%E3%83%80%E3%83%83%E3%83%81%E3%83%A5%E3%83%BC,ダッチュー,トリックスター,heat,桃,どいてもらうでチュー,事前登録配布(コロプラ版)、駅奪取駅メモコラボイベントで入手可
18,/image/18%E3%81%84%E3%81%A1%E3%81%BB?1645178249,/wiki/%E6%B1%80%E8%89%AF%E3%81%84%E3%81%A1%E3%81%BB,汀良いちほ,トリックスター,eco,緑,根性だけが取り柄ですぅ,2014年8月1日追加
19,/image/19%E3%82%A4%E3%83%A0%E3%83%A9?1645178249,/wiki/%E7%BE%8E%E5%94%84%E3%82%A4%E3%83%A0%E3%83%A9,美唄イムラ,アタッカー,eco,青,紫電一閃,2014年8月1日追加
20,/image/20%E3%81%AB%E3%81%93%E3%82%8D?1645178249,/wiki/%E4%B8%B8%E5%9C%B0%E3%81%AB%E3%81%93%E3%82%8D,丸地にころ,トリックスター,cool,黄,デリバリーカーゴ,2014年9月1日追加
21,/image/21%E3%81%97%E3%81%90%E3%82%8C?1645178249,/wiki/%E7%8E%8B%E5%AD%90%E3%81%97%E3%81%90%E3%82%8C,王子しぐれ,サポーター,cool,紫,加圧式シールド,2014年9月1日追加
22,/image/22%E3%83%AC%E3%83%B3?1645178249,/wiki/%E5%B7%BD%E3%83%AC%E3%83%B3,巽レン,アタッカー,heat,赤,こけおどし,2014年10月1日追加
23,/image/23%E3%81%BF%E3%82%89%E3%81%84?1645178249,/wiki/%E5%85%AB%E6%BD%AE%E3%81%BF%E3%82%89%E3%81%84,八潮みらい,トリックスター,heat,緑,ランブルアタック,2014年10月1日追加
24,/image/24%E3%83%99%E3%82%A2%E3%83%88%E3%83%AA%E3%82%B9?1645178249,/wiki/%E3%83%99%E3%82%A2%E3%83%88%E3%83%AA%E3%82%B9%EF%BC%9D%E3%83%95%E3%82%A1%E3%83%B3%EF%BC%9D%E3%83%A9%E3%82%A4%E3%83%84%E3%82%A7,ベアトリス＝ファン＝ライツェ,ディフェンダー,cool,青,パワーレジスト,2014年11月1日追加
25,/image/25%E3%81%86%E3%82%89%E3%82%89?1645178249,/wiki/%E6%96%B0%E7%99%BE%E5%90%88%E3%81%86%E3%82%89%E3%82%89,新百合うらら,サポーター,cool,橙,じかんあっしゅく,2014年12月1日追加
26,/image/26%E3%81%BB%E3%81%93%E3%81%AD?1645178249,/wiki/%E6%96%B0%E7%99%BE%E5%90%88%E3%81%BB%E3%81%93%E3%81%AD,新百合ほこね,アタッカー,cool,橙,妹愛バースト,2014年12月1日追加
27,/image/27%E3%82%84%E3%81%A1%E3%82%88?1645178249,/wiki/%E8%8B%94%E7%B8%84%E3%82%84%E3%81%A1%E3%82%88,苔縄やちよ,トリックスター,cool,青,ラブホームズ,2015年1月1日追加
28,/image/28%E3%83%AA%E3%82%AA%E3%83%8A?1645178249,/wiki/%E4%BA%AC%E6%A9%8B%E3%83%AA%E3%82%AA%E3%83%8A,京橋リオナ,アタッカー,cool,黄,データアクセラレーター,2015年2月1日追加
29,/image/29%E3%83%81%E3%82%B3?1645178249,/wiki/%E4%BD%9C%E8%8D%89%E9%83%A8%E3%83%81%E3%82%B3,作草部チコ,トリックスター,cool,青,ラッシュアワー,2015年3月1日追加
30,/image/30%E3%83%AC%E3%83%BC%E3%83%8E?1645178249,/wiki/%E5%85%AB%E9%9B%B2%E3%83%AC%E3%83%BC%E3%83%8E,八雲レーノ,アタッカー,eco,桃,ナイトレイダー,2015年4月1日追加
31,/image/31%E3%81%82%E3%82%8A%E3%81%99?1645178249,/wiki/%E6%96%B0%E5%B1%85%E6%B5%9C%E3%81%82%E3%82%8A%E3%81%99,新居浜ありす,ディフェンダー,heat,青,ハッピーホリデイ,2015年5月1日追加
32,/image/32%E3%82%B3%E3%82%BF%E3%83%B3?1645178249,/wiki/%E7%A5%9E%E5%B1%85%E3%82%B3%E3%82%BF%E3%83%B3,神居コタン,トリックスター,heat,赤,ボイラー出力上昇,2015年6月1日追加
33,/image/33%E3%82%A8%E3%83%AA%E3%82%A2?1645178249,/wiki/%E8%B3%A2%E5%B3%B6%E3%82%A8%E3%83%AA%E3%82%A2,賢島エリア,トリックスター,eco,青,天真爛漫,2015年7月1日追加
34,/image/34%E3%81%B2%E3%81%84%E3%82%8B?1645178249,/wiki/%E7%A2%87%E3%83%B6%E9%96%A2%E3%81%B2%E3%81%84%E3%82%8B,碇ヶ関ひいる,サポーター,heat,赤,テンションAGEAGE↑↑,2015年8月1日追加
35,/image/35%E3%81%84%E3%81%8A%E3%82%8A?1645178249,/wiki/%E7%A5%9E%E7%95%91%E3%81%84%E3%81%8A%E3%82%8A,神畑いおり,ディフェンダー,eco,緑,ビブリオフィル,2015年9月1日追加
36,/image/36%E3%83%9F%E3%82%AA?1645178249,/wiki/%E8%93%AE%E5%8F%B0%E5%AF%BA%E3%83%9F%E3%82%AA,蓮台寺ミオ,サポーター,cool,青,スタンドイン,2015年10月1日追加
37,/image/37%E3%81%BF%E3%81%93%E3%81%A8?1645178249,/wiki/%E7%BE%8E%E8%AB%87%E3%81%BF%E3%81%93%E3%81%A8,美談みこと,サポーター,eco,桃,惻隠之心,2015年11月1日追加
38,/image/38%E3%81%8F%E3%81%AB?1645178249,/wiki/%E7%BE%8E%E8%AB%87%E3%81%8F%E3%81%AB,美談くに,ディフェンダー,eco,桃,シスターガード,2015年12月1日追加
39,/image/39%E3%82%8B%E3%82%8B?1645178249,/wiki/%E5%B0%BA%E5%9C%9F%E3%82%8B%E3%82%8B,尺土るる,トリックスター,heat,黄,るるだけのお時間♪,2016年1月1日追加
40,/image/40%E3%83%8F%E3%83%AB?1645178249,/wiki/%E7%99%BD%E9%B3%A5%E3%83%8F%E3%83%AB,白鳥ハル,アタッカー,heat,青,ウィルパワー,2016年2月1日追加
41,/image/41%E3%81%AB%E3%81%A1%E3%81%AA?1645178249,/wiki/%E5%8D%97%E9%83%B7%E3%81%AB%E3%81%A1%E3%81%AA,南郷にちな,ディフェンダー,heat,緑,にちなの祈り,2016年3月1日追加
42,/image/42%E3%81%9D%E3%82%89?1645178249,/wiki/%E9%9D%92%E7%A0%A5%E3%81%9D%E3%82%89,青砥そら,アタッカー,cool,橙,タイムフォーワーク,2016年4月1日追加
43,/image/43%E3%82%A2%E3%82%B5?1645178249,/wiki/%E5%9D%82%E5%87%BA%E3%82%A2%E3%82%B5,坂出アサ,サポーター,eco,赤,一心精進,2016年5月1日追加
44,/image/44%E3%81%95%E3%81%84%E3%81%8B?1645178249,/wiki/%E6%9C%A8%E5%8F%A4%E5%86%85%E3%81%95%E3%81%84%E3%81%8B,木古内さいか,アタッカー,eco,紫,エナジーロード,2016年6月1日追加
45,/image/45%E3%82%AB%E3%83%8E%E3%83%B3?1645178249,/wiki/%E9%98%BF%E4%BD%90%E3%83%B6%E8%B0%B7%E3%82%AB%E3%83%8E%E3%83%B3,阿佐ヶ谷カノン,サポーター,cool,黄,歌声に秘めたパワー,2016年7月1日追加
46,/image/46%E3%81%82%E3%81%9F%E3%82%8B?1645178249,/wiki/%E9%BB%92%E5%B4%8E%E3%81%82%E3%81%9F%E3%82%8B,黒崎あたる,トリックスター,cool,青,ゆずれないプライド,2016年7月13日追加
47,/image/47%E3%81%AA%E3%81%A4%E3%82%81?1645178249,/wiki/%E4%B8%89%E6%9D%A1%E3%81%AA%E3%81%A4%E3%82%81,三条なつめ,トリックスター,eco,橙,パワーエクステンション,2016年8月1日追加
48,/image/48%E3%82%B9%E3%83%94%E3%82%AB?1645178249,/wiki/%E5%B0%8F%E9%B3%A5%E8%B0%B7%E3%82%B9%E3%83%94%E3%82%AB,小鳥谷スピカ,サポーター,heat,桃,ウィッシュ☆スター,2016年9月1日追加
49,/image/49%E3%83%A1%E3%82%A4?1645178249,/wiki/%E5%8B%BF%E6%9D%A5%E3%83%A1%E3%82%A4,勿来メイ,ディフェンダー,eco,赤,スモールレジスト,2016年10月1日追加
50,/image/50%E3%81%AA%E3%81%BB?1645178249,/wiki/%E8%B1%8A%E6%A0%84%E3%81%AA%E3%81%BB,豊栄なほ,ディフェンダー,cool,橙,スケッチタイム,2016年11月1日追加
51,/image/51%E3%83%92%E3%83%A1%E3%82%AE?1645178249,/wiki/%E6%95%B7%E5%B3%B6%E3%83%92%E3%83%A1%E3%82%AE,敷島ヒメギ,サポーター,heat,緑,姉御のホンキ,2016年12月1日追加
52,/image/52%E3%83%8E%E3%82%A2?1645178249,/wiki/%E6%B5%A6%E4%BD%90%E3%83%8E%E3%82%A2,浦佐ノア,アタッカー,heat,紫,カラーオブトレイン,2017年1月1日追加
53,/image/53%E3%83%9E%E3%83%AA%E3%83%B3?1645178249,/wiki/%E7%99%BD%E6%B5%9C%E3%83%9E%E3%83%AA%E3%83%B3,白浜マリン,トリックスター,heat,黄,唯我独尊,2017年2月1日追加
54,/image/54%E3%81%AA%E3%82%88%E3%82%8A?1645178249,/wiki/%E5%8F%8B%E8%8D%B7%E3%81%AA%E3%82%88%E3%82%8A,友荷なより,トリックスター,eco,橙,お便りなの♪,2017年3月1日追加
55,/image/55%E3%81%B2%E3%81%BE%E3%82%8A?1645178249,/wiki/%E6%9C%AC%E5%AE%BF%E3%81%B2%E3%81%BE%E3%82%8A,本宿ひまり,サポーター,cool,赤,一体感が大事です！,2017年4月1日追加
56,/image/56%E3%82%89%E3%82%89?1645178249,/wiki/%E6%A9%BF%E5%8E%9F%E3%82%89%E3%82%89,橿原らら,ディフェンダー,heat,橙,やる気タイム,2017年6月1日追加
57,/image/57%E3%81%BF%E3%81%A5%E3%81%BB?1645178249,/wiki/%E5%B2%A9%E5%9B%BD%E3%81%BF%E3%81%A5%E3%81%BB,岩国みづほ,サポーター,eco,緑,風のように水のように,2017年7月1日追加
58,/image/58%E3%81%BE%E3%82%8A%E3%81%8B?1645178249,/wiki/%E5%A6%B9%E5%B0%BE%E3%81%BE%E3%82%8A%E3%81%8B,妹尾まりか,トリックスター,cool,紫,ファム・ファタール,2017年8月1日追加
59,/image/59%E3%82%82%E3%81%BF%E3%81%98?1645178249,/wiki/%E5%B5%AF%E5%B3%A8%E9%87%8E%E3%82%82%E3%81%BF%E3%81%98,嵯峨野もみじ,アタッカー,heat,黄,飛びつき型ディーゼル,2017年9月1日追加
60,/image/60%E3%81%97%E3%81%8A%E3%82%8A?1645178249,/wiki/%E5%80%B6%E5%88%A9%E4%BC%BD%E7%BE%85%E3%81%97%E3%81%8A%E3%82%8A,倶利伽羅しおり,トリックスター,cool,黄,たぶん完璧なアドバイス！,2017年10月1日追加
61,/image/61%E3%81%A1%E3%81%A8%E3%81%9B?1645178249,/wiki/%E6%B7%B1%E9%81%8A%E3%81%A1%E3%81%A8%E3%81%9B,深遊ちとせ,トリックスター,eco,黄,うつろうひととせ,2017年11月1日追加
62,/image/62%E3%83%9E%E3%82%B3?1645178249,/wiki/%E4%BD%9C%E8%8D%89%E9%83%A8%E3%83%9E%E3%82%B3,作草部マコ,トリックスター,cool,青,ご迷惑をおかけします！,2017年12月1日追加
63,/image/63%E3%81%A4%E3%82%80%E3%81%8E?1645178249,/wiki/%E6%A0%B9%E9%9B%A8%E3%81%A4%E3%82%80%E3%81%8E,根雨つむぎ,サポーター,eco,赤,スピニング・レール,2018年1月1日追加
64,/image/64%E3%81%82%E3%81%91%E3%81%B2?1645178249,/wiki/%E8%A7%92%E9%A4%A8%E3%81%82%E3%81%91%E3%81%B2,角館あけひ,アタッカー,heat,赤,フレンドシップロード,2018年2月1日追加
65,/image/65%E3%81%B2%E3%81%B3%E3%81%8D?1645178249,/wiki/%E6%B9%AF%E5%89%8D%E3%81%B2%E3%81%B3%E3%81%8D,湯前ひびき,ディフェンダー,eco,黄,シンフォニックレイル,2018年3月1日追加
66,/image/66%E3%81%BF%E3%81%AA%E3%82%82?1645178249,/wiki/%E8%9B%8D%E8%8C%B6%E5%B1%8B%E3%81%BF%E3%81%AA%E3%82%82,蛍茶屋みなも,アタッカー,cool,緑,みんなでショウ・タイム,2018年4月1日追加
67,/image/67%E3%81%BE%E3%81%9C?1645178249,/wiki/%E7%AA%AA%E5%B7%9D%E3%81%BE%E3%81%9C,窪川まぜ,ディフェンダー,heat,青,ロング・ジャーニー,2018年5月1日追加
68,/image/68%E3%81%BF%E3%81%A4%E3%82%8B?1645178249,/wiki/%E4%B8%83%E8%80%80%E3%81%BF%E3%81%A4%E3%82%8B,七耀みつる,アタッカー,heat,赤,ノヴァストライク,2018年6月1日追加
69,/image/69%E3%83%9F%E3%83%A6?1645178249,/wiki/%E7%BE%BD%E8%B2%AB%E3%83%9F%E3%83%A6,羽貫ミユ,トリックスター,eco,桃,きらきらリスペクト,2018年7月1日追加
70,/image/70%E3%81%BF%E3%82%84%E3%81%B3?1645178249,/wiki/%E6%A1%82%E3%81%BF%E3%82%84%E3%81%B3,桂みやび,ディフェンダー,cool,赤,クールダウン・プリーズ,2018年8月1日追加
71,/image/71%E3%82%8B%E3%82%8A?1645178249,/wiki/%E5%A4%A7%E9%9B%84%E5%B1%B1%E3%82%8B%E3%82%8A,大雄山るり,サポーター,cool,青,こつこつワーキング,2018年9月1日追加
72,/image/72%E3%83%8A%E3%82%AE%E3%82%B5?1645178249,/wiki/%E8%93%AE%E5%8F%B0%E5%AF%BA%E3%83%8A%E3%82%AE%E3%82%B5,蓮台寺ナギサ,アタッカー,cool,青,クールダイブ,2018年10月1日追加
73,/image/73%E3%82%84%E3%81%BE%E3%81%A8?1645178249,/wiki/%E9%AB%98%E5%B2%A1%E3%82%84%E3%81%BE%E3%81%A8,高岡やまと,サポーター,eco,黄,フェイバリットカラーズ,2018年11月1日追加
74,/image/74%E3%82%B3%E3%83%A8%E3%82%A4?1645178249,/wiki/%E4%B8%AD%E6%B4%A5%E3%82%B3%E3%83%A8%E3%82%A4,中津コヨイ,ディフェンダー,eco,赤,なきむしシンパサイザー,2018年12月1日追加
75,/image/75%E3%83%8B%E3%83%8A?1645178249,/wiki/%E9%98%BF%E4%B8%8B%E5%96%9C%E3%83%8B%E3%83%8A,阿下喜ニナ,アタッカー,heat,緑,ねっけつレッスン,2019年1月1日追加
76,/image/76%E3%82%86%E3%81%AE%E3%81%8B?1645178249,/wiki/%E4%B8%8A%E3%83%8E%E5%B1%B1%E3%82%86%E3%81%AE%E3%81%8B,上ノ山ゆのか,アタッカー,heat,緑,ほっと・バスタイム,2019年2月1日追加
77,/image/77%E3%83%AA%E3%83%88?1645178249,/wiki/%E3%83%AA%E3%83%88%3D%E3%83%95%E3%82%A9%E3%83%B3%3D%E3%82%B7%E3%83%A5%E3%83%88%E3%82%A5%E3%83%83%E3%83%88%E3%82%AC%E3%83%AB%E3%83%88,リト=フォン=シュトゥットガルト,トリックスター,eco,桃,ワンダーエスケープ,2019年3月1日追加
78,/image/78%E3%81%AA%E3%82%8B?1645178249,/wiki/%E6%B5%B7%E9%83%A8%E3%81%AA%E3%82%8B,海部なる,アタッカー,cool,青,恋心ばーさーく！,2019年4月1日追加
79,/image/79%E3%82%B7%E3%82%BA?1645178249,/wiki/%E5%94%90%E6%B4%A5%E3%82%B7%E3%82%BA,唐津シズ,サポーター,heat,赤,カンペキテンサイおでかけプラン,2019年5月1日追加
80,/image/80%E3%81%AD%E3%82%82?1645178249,/wiki/%E9%82%A3%E7%8F%82%E6%B9%8A%E3%81%AD%E3%82%82,那珂湊ねも,アタッカー,eco,紫,蒼華一撃,2019年6月1日追加
81,/image/81%E3%82%86%E3%81%86?1645178249,/wiki/%E9%83%A1%E5%85%83%E3%82%86%E3%81%86,郡元ゆう,トリックスター,heat,緑,気分はHOT＆HAPPY☆,2019年7月1日追加
82,/image/82%E3%82%86%E3%81%8B%E3%82%8A?1645178249,/wiki/%E5%85%AB%E6%97%A5%E5%B8%82%E3%82%86%E3%81%8B%E3%82%8A,八日市ゆかり,サポーター,eco,紫,良妻のたたずまい,2019年8月1日追加
83,/image/83%E3%81%8F%E3%82%8D%E3%81%8C%E3%81%AD?1645178249,/wiki/%E4%BF%A1%E6%A5%BD%E3%81%8F%E3%82%8D%E3%81%8C%E3%81%AD,信楽くろがね,トリックスター,cool,黄,くろがね忍法・変化の術！,2019年9月1日追加
84,/image/84%E3%81%BF%E3%81%9D%E3%82%89?1645178249,/wiki/%E6%B1%90%E5%85%A5%E3%81%BF%E3%81%9D%E3%82%89,汐入みそら,サポーター,heat,赤,ドレミファ・ステップ♪,2019年10月1日追加
85,/image/85%E3%82%81%E3%81%90%E3%82%8B?1645178249,/wiki/%E5%93%81%E5%B7%9D%E3%82%81%E3%81%90%E3%82%8B,品川めぐる,アタッカー,eco,緑,めぐるのバチつよ生配信♪,2019年11月1日追加
86,/image/86%E3%83%9F%E3%83%8A%E3%83%88?1645178249,/wiki/%E8%93%AE%E5%8F%B0%E5%AF%BA%E3%83%9F%E3%83%8A%E3%83%88,蓮台寺ミナト,トリックスター,cool,青,ヒストリートーク,2019年12月1日追加
87,/image/87%E3%81%B2%E3%82%81?1645178249,/wiki/%E8%A6%B3%E9%9F%B3%E7%94%BA%E3%81%B2%E3%82%81,観音町ひめ,アタッカー,heat,緑,わ～るず・もすと！,2020年1月1日追加
88,/image/88%E3%81%9F%E3%81%BE%E3%81%8D?1645178249,/wiki/%E5%A4%A9%E7%8E%8B%E5%AF%BA%E3%81%9F%E3%81%BE%E3%81%8D,天王寺たまき,サポーター,heat,橙,エンドレス・ビート,2020年2月1日追加
89,/image/89%E3%82%AE%E3%83%B3%E3%82%AB?1645178249,/wiki/%E7%B7%8F%E5%A4%A9%E3%82%AE%E3%83%B3%E3%82%AB,総天ギンカ,ディフェンダー,eco,赤,しろかねの盾,2020年3月1日追加
90,/image/90%E3%81%82%E3%81%84?1645178249,/wiki/%E7%89%A7%E4%B9%8B%E9%83%B7%E3%81%82%E3%81%84,牧之郷あい,サポーター,cool,青,夢と希望とド根性っ！,2020年4月1日追加
91,/image/91%E3%82%88%E3%81%97%E3%81%AE?1645178249,/wiki/%E5%B2%A9%E5%88%87%E3%82%88%E3%81%97%E3%81%AE,岩切よしの,トリックスター,eco,緑,暑がり克服修行中,2020年5月1日追加
92,/image/92%E3%81%99%E3%81%B0%E3%82%8B?1645178249,/wiki/%E8%AB%B8%E6%98%9F%E3%81%99%E3%81%B0%E3%82%8B,諸星すばる,サポーター,cool,青,プレアデスドライブ,2020年6月1日追加
93,/image/93%E3%81%82%E3%81%95%E3%81%B2?1645178249,/wiki/%E7%BE%8E%E3%80%85%E6%B4%A5%E3%81%82%E3%81%95%E3%81%B2,美々津あさひ,ディフェンダー,heat,赤,エンパサイズフィールド,2020年7月1日追加
94,/image/94%E3%82%86%E3%81%8D?1645178249,/wiki/%E4%B8%8B%E6%96%B0%E3%82%86%E3%81%8D,下新ゆき,トリックスター,cool,青,きみにサプライズ,2020年8月1日追加
95,/image/95%E3%81%B2%E3%81%AA?1645178249,/wiki/%E9%AE%8E%E5%B7%9D%E3%81%B2%E3%81%AA,鮎川ひな,トリックスター,eco,黄,ヤバンなことはやめるのよ！,2020年9月1日追加
96,/image/96%E3%82%A2%E3%83%A4?1645178249,/wiki/%E8%8D%BB%E7%AA%AA%E3%82%A2%E3%83%A4,荻窪アヤ,サポーター,heat,紫,エナジーセーブスイッチ,2020年10月1日追加
97,/image/97%E3%81%82%E3%81%BE%E3%81%AD?1645178249,/wiki/%E5%AE%89%E6%9D%A5%E3%81%82%E3%81%BE%E3%81%AD,安来あまね,アタッカー,cool,緑,絶好調ナルシズム,2020年11月1日追加
98,/image/98%E3%81%BE%E3%81%B5%E3%82%86?1645178249,/wiki/%E6%96%B0%E9%B6%B4%E3%81%BE%E3%81%B5%E3%82%86,新鶴まふゆ,サポーター,eco,青,遠慮がちな淡雪,2020年12月1日追加
99,/image/99%E3%81%8A%E3%81%A8%E3%82%81?1645178249,/wiki/%E6%8C%87%E5%AE%BF%E3%81%8A%E3%81%A8%E3%82%81,指宿おとめ,トリックスター,heat,赤,おとめのスーパーびっくり箱,2021年1月1日追加
100,/image/100%E3%81%A1%E3%81%A5?1645178249,/wiki/%E6%81%8B%E5%B1%B1%E5%BD%A2%E3%81%A1%E3%81%A5,恋山形ちづ,サポーター,cool,桃,恋のお話、しませんか,2021年2月1日追加
101,/image/101%E3%81%A4%E3%81%B0%E3%81%95?1645178249,/wiki/%E7%94%B0%E5%8E%9F%E7%94%BA%E3%81%A4%E3%81%B0%E3%81%95,田原町つばさ,アタッカー,heat,黄,フェニックス・リバイブ,2021年3月1日追加
102,/image/102%E3%81%BE%E3%81%97%E3%82%8D?1645178249,/wiki/%E5%85%AB%E6%88%B8%E3%81%BE%E3%81%97%E3%82%8D,八戸ましろ,トリックスター,eco,青,ましろの日替わり絶品メニュー,2021年4月1日追加
103,/image/103%E3%83%8A%E3%83%84%E3%83%9F?1645178249,/wiki/%E6%B1%9F%E3%83%8E%E5%B3%B6%E3%83%8A%E3%83%84%E3%83%9F,江ノ島ナツミ,ディフェンダー,cool,青,車窓から見える海,2021年5月1日追加
104,/image/104%E3%81%82%E3%81%8D%E3%82%89?1645178249,/wiki/%E7%A0%82%E7%94%B0%E6%A9%8B%E3%81%82%E3%81%8D%E3%82%89,砂田橋あきら,サポーター,heat,紫,お、大食いじゃないんです……！,2021年6月1日追加
105,/image/105%E3%81%84%E3%82%88?1645178249,/wiki/%E4%B8%8B%E7%81%98%E3%81%84%E3%82%88,下灘いよ,ディフェンダー,cool,橙,波打ち際のいい予感,2021年7月1日追加
106,/image/106%E3%82%86%E3%82%81%E3%81%AE?1645178249,/wiki/%E5%8C%97%E5%BA%9C%E3%82%86%E3%82%81%E3%81%AE,北府ゆめの,サポーター,heat,桃,つぼみふくらむ春の風,2021年8月1日追加
107,/image/107%E3%82%B7%E3%82%AD%E3%83%8D?1645178249,/wiki/%E9%A7%92%E3%83%B6%E6%9E%97%E3%82%B7%E3%82%AD%E3%83%8D,駒ヶ林シキネ,アタッカー,eco,緑,即行分析弱点発見！,2021年9月1日追加
108,/image/108%E3%81%A6%E3%81%84%E3%82%89?1645178249,/wiki/%E5%8B%9D%E5%B1%B1%E3%81%A6%E3%81%84%E3%82%89,勝山ていら,サポーター,cool,黄,化石が伝える太古のロマン,2021年10月1日追加
109,/image/109%E3%81%82%E3%81%99%E3%81%8B?1645178249,/wiki/%E5%B0%8F%E6%B6%8C%E8%B0%B7%E3%81%82%E3%81%99%E3%81%8B,小涌谷あすか,サポーター,heat,橙,みんなでたのしい山のぼり！,2021年11月1日追加
110,/image/110%E3%81%BF%E3%82%86%E3%81%8D?1645178249,/wiki/%E8%8C%85%E6%B2%BC%E3%81%BF%E3%82%86%E3%81%8D,茅沼みゆき,サポーター,cool,赤,降り積もる雪のように,2021年12月1日追加
111,/image/111%E3%81%9B%E3%81%A4%E3%81%8B?1645178249,/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E3%81%9B%E3%81%A4%E3%81%8B,糸魚川せつか,サポーター,heat,赤,巡る雪月花,2022年1月1日追加
112,/image/112%E3%81%BF%E3%81%88?1645178249,/wiki/%E4%BA%8C%E8%A6%8B%E6%B5%A6%E3%81%BF%E3%81%88,二見浦みえ,サポーター,eco,橙,止まっていられない！,2022年2月1日追加
